176 186.541824 216.269470 0.000136 -102.199692 
177 182.360687 223.511414 0.000196 -102.199730 
178 176.765228 229.725800 0.000248 -102.199776 
179 170.000000 234.641022 0.000289 -102.199837 
180 162.360687 238.042267 0.000318 -102.199898 
181 154.181137 239.780869 0.000332 -102.199966 
182 145.818863 239.780869 0.000332 -102.200035 
183 137.639313 238.042267 0.000318 -102.200104 
184 130.000000 234.641022 0.000289 -102.200165 
185 123.234779 229.725800 0.000248 -102.200226 
186 117.639320 223.511414 0.000196 -102.200272 
187 113.458183 216.269470 0.000136 -102.200302 
188 110.874100 208.316467 0.000069 -102.200325 
189 110.000000 200.000000 0.000000 -102.200333 
190 110.874100 191.683533 -0.000069 -102.200325 
191 113.458183 183.730530 -0.000136 -102.200302 
192 117.639320 176.488586 -0.000196 -102.200272 
193 123.234779 170.274200 -0.000248 -102.200226 
194 130.000000 165.358978 -0.000289 -102.200165 
195 137.639313 161.957733 -0.000318 -102.200104 
196 145.818863 160.219131 -0.000332 -102.200035 
197 154.181137 160.219131 -0.000332 -102.199966 
198 162.360687 161.957733 -0.000318 -102.199898 
199 170.000000 165.358978 -0.000289 -102.199837 
200 176.765228 170.274200 -0.000248 -102.199776 
201 182.360687 176.488586 -0.000196 -102.199730 
202 186.541824 183.730530 -0.000136 -102.199692 
203 189.125900 191.683533 -0.000069 -102.199677 
204 125.000000 243.301270 0.000259 -102.200150 
205 117.860619 238.302216 0.000229 -102.200195 
206 111.697777 232.139374 0.000192 -102.200226 
207 106.698730 225.000000 0.000149 -102.200256 
208 103.015366 217.101013 0.000102 -102.200279 
209 100.759613 208.682404 0.000052 -102.200294 
210 100.000000 200.000000 0.000000 -102.200302 
211 100.759613 191.317596 -0.000052 -102.200294 
212 103.015366 182.898987 -0.000102 -102.200279 
213 106.698730 175.000000 -0.000149 -102.200256 
214 111.697777 167.860626 -0.000192 -102.200226 
215 117.860619 161.697784 -0.000229 -102.200195 
216 125.000000 156.698730 -0.000259 -102.200150 
217 132.898987 153.015366 -0.000281 -102.200104 
218 141.317596 150.759613 -0.000294 -102.200050 
219 150.000000 150.000000 -0.000299 -102.199997 
220 158.682404 150.759613 -0.000294 -102.199951 
221 167.101013 153.015366 -0.000281 -102.199898 
222 175.000000 156.698730 -0.000259 -102.199852 
223 182.139374 161.697784 -0.000229 -102.199806 
224 188.302216 167.860626 -0.000192 -102.199768 
225 193.301270 175.000000 -0.000149 -102.199738 
226 196.984634 182.898987 -0.000102 -102.199722 
227 199.240387 191.317596 -0.000052 -102.199707 
228 200.000000 200.000000 -0.000000 -102.199699 
229 199.240387 208.682404 0.000052 -102.199707 
230 196.984634 217.101013 0.000102 -102.199722 
231 193.301270 225.000000 0.000149 -102.199738 
232 188.302216 232.139374 0.000192 -102.199768 
233 182.139374 238.302216 0.000229 -102.199806 
234 175.000000 243.301270 0.000259 -102.199852 
235 167.101013 246.984634 0.000281 -102.199898 
236 158.682404 249.240387 0.000294 -102.199951 
237 150.000000 250.000000 0.000299 -102.199997 
238 141.317596 249.240387 0.000294 -102.200050 
239 132.898987 246.984634 0.000281 -102.200104 
